feature,importance
Patient_ID_PT0003190,4.3228510307200266e-07
Patient_ID_PT0020158,4.320991664267055e-07
Patient_ID_PT0033332,4.3198239852012423e-07
Patient_ID_PT0008695,4.318794391990471e-07
Patient_ID_PT0004216,4.318065880765853e-07
Patient_ID_PT0014464,4.3144493515562564e-07
Patient_ID_PT0012623,4.3119906932680475e-07
Patient_ID_PT0019177,4.309210051861877e-07
Patient_ID_PT0036265,4.305771077823731e-07
Patient_ID_PT0048024,4.296205233004159e-07
Patient_ID_PT0030296,4.2933349500949277e-07
Patient_ID_PT0017633,4.291359845838394e-07
Patient_ID_PT0015063,4.290353556394292e-07
Patient_ID_PT0009898,4.281951179441351e-07
Patient_ID_PT0014017,4.281112386883875e-07
Patient_ID_PT0000339,4.2750441912449253e-07
Patient_ID_PT0044972,4.27474089613678e-07
Patient_ID_PT0049018,4.2733642315683065e-07
Patient_ID_PT0019579,4.269512383448123e-07
Patient_ID_PT0031049,4.2639943599845175e-07
Patient_ID_PT0041751,4.259141851875491e-07
Patient_ID_PT0015977,4.257230046039467e-07
Patient_ID_PT0031170,4.2557012684519134e-07
Patient_ID_PT0036395,4.25298957906891e-07
Patient_ID_PT0040338,4.2524306529364585e-07
Patient_ID_PT0030828,4.247117044664593e-07
Patient_ID_PT0034932,4.2470455536662057e-07
Patient_ID_PT0025575,4.238101967052473e-07
Patient_ID_PT0004940,4.236778026639785e-07
Patient_ID_PT0015557,4.2347675825846265e-07
Patient_ID_PT0026528,4.227211775665475e-07
Patient_ID_PT0010121,4.2231246485054296e-07
Patient_ID_PT0002871,4.219973819671062e-07
Patient_ID_PT0009019,4.2185936629398176e-07
Patient_ID_PT0025017,4.214218086325282e-07
Patient_ID_PT0022514,4.2126404319177006e-07
Patient_ID_PT0008109,4.2096054181232914e-07
Patient_ID_PT0041846,4.209546228576591e-07
Patient_ID_PT0000610,4.20948711630598e-07
Patient_ID_PT0040982,4.20391167692895e-07
Patient_ID_PT0020122,4.2011322471633493e-07
Patient_ID_PT0028185,4.19297934070041e-07
Patient_ID_PT0014964,4.192050146726598e-07
Patient_ID_PT0047651,4.191541643137727e-07
Patient_ID_PT0031062,4.190695590032728e-07
Patient_ID_PT0018288,4.186712071766426e-07
Patient_ID_PT0039805,4.185028944271919e-07
Patient_ID_PT0017652,4.183630900770154e-07
Patient_ID_PT0006724,4.182059664946415e-07
Patient_ID_PT0003040,4.178542733394648e-07
Patient_ID_PT0033266,4.178142114873908e-07
Patient_ID_PT0043270,4.169462629376987e-07
Patient_ID_PT0012891,4.167273787568413e-07
Patient_ID_PT0012236,4.1653503017765936e-07
Patient_ID_PT0002684,4.164616798215056e-07
Patient_ID_PT0031068,4.1578971468107914e-07
Patient_ID_PT0020591,4.1558587608548654e-07
Patient_ID_PT0032283,4.151864295551052e-07
Patient_ID_PT0015119,4.148640487605848e-07
Patient_ID_PT0048988,4.146507323834867e-07
Patient_ID_PT0010976,4.141042515534159e-07
Patient_ID_PT0026102,4.137922636642919e-07
Patient_ID_PT0006805,4.13371907643642e-07
Patient_ID_PT0044515,4.1334669615058526e-07
Patient_ID_PT0026114,4.128849140127116e-07
Patient_ID_PT0044586,4.1278688745966674e-07
Patient_ID_PT0005607,4.126922798011767e-07
Patient_ID_PT0011170,4.1211360495723193e-07
Patient_ID_PT0001047,4.119936631257182e-07
Patient_ID_PT0029680,4.111761606276815e-07
Patient_ID_PT0028954,4.1110410432886815e-07
Patient_ID_PT0004200,4.1088497486669526e-07
Patient_ID_PT0036419,4.108093868831662e-07
Patient_ID_PT0009499,4.1076482565570783e-07
Patient_ID_PT0042468,4.1061931172704946e-07
Patient_ID_PT0008436,4.1046921879798515e-07
Patient_ID_PT0033444,4.1042453811732776e-07
Patient_ID_PT0017876,4.1038754141250815e-07
Patient_ID_PT0024271,4.096953710930037e-07
Patient_ID_PT0000603,4.093890183692133e-07
Patient_ID_PT0014848,4.090390094786645e-07
Patient_ID_PT0027388,4.088447655558926e-07
Patient_ID_PT0042680,4.0873181450498156e-07
Patient_ID_PT0036303,4.0868061708784673e-07
Patient_ID_PT0011202,4.072994272644658e-07
Patient_ID_PT0004758,4.0716695186799205e-07
Patient_ID_PT0035999,4.0712718760213596e-07
Patient_ID_PT0001412,4.068650582874232e-07
Patient_ID_PT0027033,4.0678582234757864e-07
Patient_ID_PT0010787,4.0648012457674875e-07
Patient_ID_PT0028421,4.0632028130495406e-07
Patient_ID_PT0008080,4.062090962168603e-07
Patient_ID_PT0032305,4.062023756447433e-07
Patient_ID_PT0007157,4.060546527461134e-07
Patient_ID_PT0014065,4.060213297662573e-07
Patient_ID_PT0020732,4.059511655320114e-07
Patient_ID_PT0043041,4.0535718615193625e-07
Patient_ID_PT0030685,4.0529896966929624e-07
Patient_ID_PT0002149,4.0521806796163005e-07
Patient_ID_PT0035976,4.0517358309021525e-07
Patient_ID_PT0004486,4.045439774897704e-07
Patient_ID_PT0043069,4.044675151744784e-07
Patient_ID_PT0032889,4.041329050642013e-07
Patient_ID_PT0046656,4.029314442742968e-07
Patient_ID_PT0015600,4.027579746907491e-07
Patient_ID_PT0041856,4.023996627659922e-07
Patient_ID_PT0031667,4.023740488147676e-07
Patient_ID_PT0014910,4.0185625031008873e-07
Patient_ID_PT0033393,4.0154963262315344e-07
Patient_ID_PT0047854,4.0139121050648713e-07
Patient_ID_PT0031749,4.0125682627131223e-07
Patient_ID_PT0007594,4.007688509085026e-07
Patient_ID_PT0005177,4.0050468838863976e-07
Patient_ID_PT0007109,4.001820052608047e-07
Patient_ID_PT0005559,4.0017120523241927e-07
Patient_ID_PT0049354,4.000311298674707e-07
Patient_ID_PT0040959,3.9963480480798314e-07
Patient_ID_PT0004029,3.9900585306961045e-07
Patient_ID_PT0047092,3.988935638155937e-07
Patient_ID_PT0043583,3.982229393550379e-07
Patient_ID_PT0002483,3.976926353080948e-07
Patient_ID_PT0011543,3.9731443863555207e-07
Patient_ID_PT0034817,3.9712697610766466e-07
Patient_ID_PT0035260,3.968381558237345e-07
Patient_ID_PT0042269,3.9667074947370083e-07
Patient_ID_PT0005684,3.965452559618491e-07
Patient_ID_PT0044117,3.964700452529726e-07
Patient_ID_PT0000197,3.9644538070850643e-07
Patient_ID_PT0002350,3.964176957440027e-07
Patient_ID_PT0021253,3.96370133701685e-07
Patient_ID_PT0035402,3.961760459283286e-07
Patient_ID_PT0004444,3.960221724960947e-07
Patient_ID_PT0018534,3.95972489509066e-07
Patient_ID_PT0015929,3.95185985207523e-07
Patient_ID_PT0022058,3.9491395053189615e-07
Patient_ID_PT0016682,3.9488991907657933e-07
Patient_ID_PT0012877,3.9481551087861034e-07
Patient_ID_PT0037107,3.9471209491544017e-07
Patient_ID_PT0014089,3.938844216930361e-07
Patient_ID_PT0040775,3.936770708691945e-07
Patient_ID_PT0040405,3.9353256409829064e-07
Patient_ID_PT0043582,3.9277724277260337e-07
Patient_ID_PT0031034,3.92653518470834e-07
Patient_ID_PT0033849,3.9212214625048786e-07
Patient_ID_PT0021029,3.9184165712343554e-07
Patient_ID_PT0008182,3.916073437518231e-07
Patient_ID_PT0036630,3.915497440123161e-07
Patient_ID_PT0045248,3.914532481452927e-07
Patient_ID_PT0016905,3.9130693484678e-07
Patient_ID_PT0022699,3.9100994414743415e-07
Patient_ID_PT0004761,3.909623389406154e-07
Patient_ID_PT0047575,3.9091784836736405e-07
Patient_ID_PT0031149,3.9077935130953944e-07
Patient_ID_PT0044122,3.907496432515272e-07
Patient_ID_PT0026087,3.9054598028389176e-07
Patient_ID_PT0044924,3.904439224031332e-07
Patient_ID_PT0044212,3.9040142512000666e-07
Patient_ID_PT0021443,3.9034111344140433e-07
Patient_ID_PT0004211,3.902851459472133e-07
Patient_ID_PT0039919,3.899816641235824e-07
Patient_ID_PT0039027,3.895300774736887e-07
Patient_ID_PT0006973,3.8909170170996965e-07
Patient_ID_PT0027542,3.8904469935933345e-07
Patient_ID_PT0006176,3.888173677576138e-07
Patient_ID_PT0025515,3.886602863186363e-07
Patient_ID_PT0012782,3.8865937386411865e-07
Patient_ID_PT0037693,3.8823911694543e-07
Patient_ID_PT0033272,3.88187540647516e-07
Patient_ID_PT0025402,3.8801201207544203e-07
Patient_ID_PT0010350,3.8789036477708365e-07
Patient_ID_PT0031681,3.874370042010713e-07
Patient_ID_PT0048069,3.8732886506077517e-07
Patient_ID_PT0005486,3.8729053745233657e-07
Patient_ID_PT0033638,3.8693962987933013e-07
Patient_ID_PT0012228,3.867866673765085e-07
Patient_ID_PT0046324,3.8605863458259484e-07
Patient_ID_PT0035349,3.859948241601232e-07
Patient_ID_PT0043017,3.858393413232303e-07
Patient_ID_PT0002858,3.857857092469258e-07
Patient_ID_PT0044435,3.8533098919266957e-07
Patient_ID_PT0026521,3.852887604482143e-07
Patient_ID_PT0007194,3.852034432920948e-07
Patient_ID_PT0010929,3.847380869865407e-07
Patient_ID_PT0016300,3.83924341744419e-07
Patient_ID_PT0003828,3.83531501507703e-07
Patient_ID_PT0017304,3.8341058820243773e-07
Patient_ID_PT0010951,3.832990008729889e-07
Patient_ID_PT0033712,3.828849610062264e-07
Patient_ID_PT0042471,3.8264848728128854e-07
Patient_ID_PT0044558,3.821541241630313e-07
Patient_ID_PT0040849,3.81904805720055e-07
Patient_ID_PT0008366,3.817723822480004e-07
Patient_ID_PT0003997,3.8173018689818363e-07
Patient_ID_PT0012905,3.817145869033762e-07
Patient_ID_PT0004662,3.814543222933398e-07
Patient_ID_PT0001556,3.813190718794324e-07
Patient_ID_PT0006004,3.812946834044529e-07
Patient_ID_PT0022539,3.810307185529577e-07
Patient_ID_PT0010200,3.8098015924892833e-07
Patient_ID_PT0039711,3.809177193868586e-07
Patient_ID_PT0039955,3.808754905901911e-07
Patient_ID_PT0029351,3.8084058360502786e-07
Patient_ID_PT0045690,3.807894830668468e-07
Patient_ID_PT0023061,3.8048998234839394e-07
Patient_ID_PT0024370,3.799226947287989e-07
Patient_ID_PT0019137,3.7973228180529883e-07
Patient_ID_PT0009048,3.796649563953422e-07
Patient_ID_PT0031078,3.796410768829059e-07
Patient_ID_PT0019978,3.79620437561207e-07
Patient_ID_PT0046388,3.793086346605528e-07
Patient_ID_PT0014045,3.7912120105578986e-07
Patient_ID_PT0008954,3.790536288085829e-07
Patient_ID_PT0021787,3.7902997695759673e-07
Patient_ID_PT0001476,3.7893844980735116e-07
Patient_ID_PT0019031,3.789362473210242e-07
Patient_ID_PT0039461,3.7884674081601853e-07
Patient_ID_PT0017183,3.7884215806558615e-07
Patient_ID_PT0017794,3.785864663056051e-07
Patient_ID_PT0013882,3.7844278849363465e-07
Patient_ID_PT0032376,3.7828997997261973e-07
Patient_ID_PT0001881,3.7786130607536274e-07
Patient_ID_PT0020531,3.7755798528814393e-07
Patient_ID_PT0017149,3.774779693762755e-07
Patient_ID_PT0002268,3.770468855485153e-07
Patient_ID_PT0031925,3.769380822791869e-07
Patient_ID_PT0007832,3.764710996993017e-07
Patient_ID_PT0035131,3.764553623455241e-07
Patient_ID_PT0006021,3.7640607169489366e-07
Patient_ID_PT0026398,3.76362430676746e-07
Patient_ID_PT0044016,3.7630000343362175e-07
Patient_ID_PT0036871,3.7585814900133486e-07
Patient_ID_PT0032201,3.756969617332402e-07
Patient_ID_PT0004499,3.7498554830512477e-07
Patient_ID_PT0033234,3.7490483198399e-07
Patient_ID_PT0013109,3.746654433781165e-07
Patient_ID_PT0047483,3.7398456125466193e-07
Patient_ID_PT0035029,3.73721990788162e-07
Patient_ID_PT0025407,3.732411417241617e-07
Patient_ID_PT0020301,3.729571835412549e-07
Patient_ID_PT0014949,3.7270892712133046e-07
Patient_ID_PT0021661,3.7255158939807915e-07
Patient_ID_PT0045796,3.725175611350351e-07
Patient_ID_PT0039622,3.7243310620418904e-07
Patient_ID_PT0043537,3.7205698927154044e-07
Patient_ID_PT0043876,3.7204663241215836e-07
Patient_ID_PT0002645,3.719953458092055e-07
Patient_ID_PT0003852,3.719628223782229e-07
Patient_ID_PT0034044,3.71879897247043e-07
Patient_ID_PT0000751,3.7162315612454106e-07
Patient_ID_PT0007023,3.7143340179340823e-07
Patient_ID_PT0029674,3.7128778120255664e-07
Patient_ID_PT0023886,3.7094180371973934e-07
Patient_ID_PT0007274,3.7072603784763477e-07
Patient_ID_PT0009462,3.7062580899190673e-07
Patient_ID_PT0011105,3.7024558702324963e-07
Patient_ID_PT0021164,3.7000044382722325e-07
Patient_ID_PT0042304,3.6998003364300695e-07
Patient_ID_PT0019928,3.6967278503155266e-07
Patient_ID_PT0044146,3.696701534700342e-07
Patient_ID_PT0022196,3.6961830172494244e-07
Patient_ID_PT0026989,3.694968216753771e-07
Patient_ID_PT0004092,3.6898093994975865e-07
Patient_ID_PT0028950,3.6878278600665614e-07
Patient_ID_PT0028453,3.6876706896664627e-07
Patient_ID_PT0007293,3.681650810595955e-07
Patient_ID_PT0041763,3.681229150846851e-07
Patient_ID_PT0035709,3.6808461568472816e-07
Patient_ID_PT0020843,3.679736445639484e-07
Patient_ID_PT0047705,3.6792930499955653e-07
Patient_ID_PT0001767,3.6784457784242733e-07
Patient_ID_PT0003875,3.677980077421028e-07
Patient_ID_PT0018818,3.675961401648389e-07
Patient_ID_PT0038649,3.6739859766106963e-07
Patient_ID_PT0008418,3.6681299937534016e-07
Patient_ID_PT0044854,3.6654219567163875e-07
Patient_ID_PT0044084,3.661843446562781e-07
Patient_ID_PT0015652,3.660668687865727e-07
Patient_ID_PT0042315,3.6596885362009277e-07
Patient_ID_PT0005390,3.658972571307387e-07
Patient_ID_PT0029315,3.6586490557985634e-07
Patient_ID_PT0008236,3.6581867549902384e-07
Patient_ID_PT0015504,3.658115562441965e-07
Patient_ID_PT0028598,3.6529704106398496e-07
Patient_ID_PT0032624,3.6523450063809397e-07
Patient_ID_PT0049462,3.650861739810269e-07
Patient_ID_PT0042144,3.650836663122619e-07
Patient_ID_PT0032736,3.6459049095646605e-07
Patient_ID_PT0019198,3.645445837374632e-07
Patient_ID_PT0008751,3.642265289676714e-07
Patient_ID_PT0010701,3.6408855775727893e-07
Patient_ID_PT0015373,3.639747627097554e-07
Patient_ID_PT0013349,3.6369664201812545e-07
Patient_ID_PT0047523,3.6359928623656545e-07
Patient_ID_PT0019717,3.6352929837312883e-07
Patient_ID_PT0027487,3.634748570698338e-07
Patient_ID_PT0040725,3.632415799644383e-07
Patient_ID_PT0027139,3.62688897447174e-07
Patient_ID_PT0027097,3.624216182058928e-07
Patient_ID_PT0045469,3.6228037908898016e-07
Patient_ID_PT0028775,3.6227908780746207e-07
Patient_ID_PT0045145,3.621948131035969e-07
Patient_ID_PT0015355,3.6198214601444193e-07
Patient_ID_PT0004143,3.616842540479074e-07
Patient_ID_PT0047708,3.616179217500202e-07
Patient_ID_PT0038030,3.614458419806196e-07
Patient_ID_PT0022380,3.6132777711696435e-07
Patient_ID_PT0034452,3.6107621261811533e-07
Patient_ID_PT0004409,3.6105776296750836e-07
Patient_ID_PT0031745,3.6085210508605354e-07
Patient_ID_PT0023867,3.6064994520766437e-07
Patient_ID_PT0003352,3.604277473637383e-07
Patient_ID_PT0039034,3.6035299154476513e-07
Patient_ID_PT0016088,3.6030275564810944e-07
Patient_ID_PT0029765,3.6016482482299706e-07
Patient_ID_PT0009215,3.600508434347432e-07
Patient_ID_PT0037097,3.59930832501431e-07
Patient_ID_PT0005834,3.5956788390385084e-07
Patient_ID_PT0013691,3.5948816541513605e-07
Patient_ID_PT0027743,3.594069582782822e-07
Patient_ID_PT0012366,3.5923998656927537e-07
Patient_ID_PT0024544,3.5901403472316725e-07
Patient_ID_PT0028315,3.588488404644111e-07
Patient_ID_PT0044822,3.585854812949428e-07
Patient_ID_PT0034539,3.5841689626798166e-07
Patient_ID_PT0047213,3.580536549425906e-07
Patient_ID_PT0011971,3.580363365780506e-07
Patient_ID_PT0021119,3.580194179231229e-07
Patient_ID_PT0046991,3.578287676883474e-07
Patient_ID_PT0034549,3.575797725786734e-07
Patient_ID_PT0040852,3.574628057091007e-07
Patient_ID_PT0008559,3.574625111277061e-07
Patient_ID_PT0031534,3.572715225062522e-07
Patient_ID_PT0033562,3.5699643953080234e-07
Patient_ID_PT0005136,3.5693173187355475e-07
Patient_ID_PT0042721,3.5692192276643547e-07
Patient_ID_PT0014389,3.5672141690900737e-07
Patient_ID_PT0028594,3.5670040026602185e-07
Patient_ID_PT0024228,3.5669907897022796e-07
Patient_ID_PT0005059,3.564679843636038e-07
Patient_ID_PT0015349,3.563655055001785e-07
Patient_ID_PT0032281,3.5626993878212554e-07
Patient_ID_PT0019162,3.5599045276961683e-07
Patient_ID_PT0003385,3.559759047014737e-07
Patient_ID_PT0043669,3.558963037686314e-07
Patient_ID_PT0031462,3.5566896648536964e-07
Patient_ID_PT0006869,3.55348703226731e-07
Patient_ID_PT0046980,3.551586567407379e-07
Patient_ID_PT0021820,3.5506256602512903e-07
Patient_ID_PT0031036,3.550437344440038e-07
Patient_ID_PT0027740,3.5461816588397734e-07
Patient_ID_PT0018745,3.5457248727816927e-07
Patient_ID_PT0041002,3.545404848241579e-07
Patient_ID_PT0035748,3.545356958718887e-07
Patient_ID_PT0033305,3.5414369209556397e-07
Patient_ID_PT0044710,3.5409677728795916e-07
Patient_ID_PT0009611,3.5348387100965207e-07
Patient_ID_PT0039142,3.532746310507988e-07
Patient_ID_PT0001862,3.529973592508475e-07
Patient_ID_PT0002677,3.528272437225159e-07
Patient_ID_PT0045726,3.527770888904092e-07
Patient_ID_PT0040443,3.52494047894128e-07
Patient_ID_PT0048588,3.521086912588996e-07
Patient_ID_PT0000696,3.520076521778621e-07
Patient_ID_PT0022159,3.518067908851092e-07
Patient_ID_PT0004249,3.514060893305636e-07
Patient_ID_PT0045905,3.513545341317751e-07
Patient_ID_PT0011140,3.51118806173438e-07
Patient_ID_PT0045162,3.5083688040575837e-07
Patient_ID_PT0009922,3.5082489250296665e-07
Patient_ID_PT0006886,3.50688915965966e-07
Patient_ID_PT0042457,3.506490605228886e-07
Patient_ID_PT0007692,3.5019928040772506e-07
Patient_ID_PT0036181,3.500073868412669e-07
Patient_ID_PT0030386,3.49890842228096e-07
Patient_ID_PT0025547,3.4985573789939793e-07
Patient_ID_PT0037741,3.4977118250473803e-07
Patient_ID_PT0006894,3.4965740095389183e-07
Patient_ID_PT0035676,3.4961998737898936e-07
Patient_ID_PT0032361,3.495558574329599e-07
Patient_ID_PT0004041,3.491761559603125e-07
Patient_ID_PT0003567,3.491492955798088e-07
Patient_ID_PT0038577,3.489648592283811e-07
Patient_ID_PT0005626,3.4892248640716143e-07
Patient_ID_PT0049442,3.48894942454786e-07
Patient_ID_PT0048487,3.486960172862798e-07
Patient_ID_PT0011388,3.4868267096223914e-07
Patient_ID_PT0001010,3.4865170476441153e-07
Patient_ID_PT0009209,3.485365237365565e-07
Patient_ID_PT0032914,3.4841163903532847e-07
Patient_ID_PT0024039,3.4833662986304114e-07
Patient_ID_PT0003325,3.482983277315434e-07
Patient_ID_PT0014342,3.482767449097001e-07
Patient_ID_PT0007398,3.48233447267925e-07
Patient_ID_PT0048533,3.4803686619324305e-07
Patient_ID_PT0038810,3.4770934009522913e-07
Patient_ID_PT0030383,3.476529161360421e-07
Patient_ID_PT0029826,3.4762398985263745e-07
Patient_ID_PT0033548,3.4748682984216503e-07
Patient_ID_PT0048797,3.4748419856395207e-07
Patient_ID_PT0042226,3.4738482899703266e-07
Patient_ID_PT0006826,3.4723174071162693e-07
Patient_ID_PT0015878,3.4703606634135146e-07
Patient_ID_PT0028484,3.466572268924758e-07
Patient_ID_PT0006185,3.465424796169385e-07
Patient_ID_PT0044933,3.4648783954313597e-07
Patient_ID_PT0025624,3.464593916559344e-07
Patient_ID_PT0048991,3.4634018681118323e-07
Patient_ID_PT0004122,3.463033154913672e-07
Patient_ID_PT0001971,3.4624537191310894e-07
Patient_ID_PT0027107,3.460552792692995e-07
Patient_ID_PT0038583,3.4559049135848747e-07
Patient_ID_PT0015605,3.4547198796621307e-07
Patient_ID_PT0006610,3.4535485583688564e-07
Patient_ID_PT0020069,3.4510600426653433e-07
Patient_ID_PT0028517,3.449561627956118e-07
Patient_ID_PT0000240,3.445444681297638e-07
Patient_ID_PT0038531,3.443342653120644e-07
Patient_ID_PT0018952,3.4386112192847384e-07
Patient_ID_PT0041392,3.437292512812154e-07
Patient_ID_PT0031581,3.436263758113436e-07
Patient_ID_PT0045320,3.434414315970015e-07
Patient_ID_PT0009489,3.4331565895326444e-07
Patient_ID_PT0042045,3.4323436981713766e-07
Patient_ID_PT0005916,3.431796781187741e-07
Patient_ID_PT0049546,3.431332575304358e-07
Patient_ID_PT0003232,3.4301518994481404e-07
Patient_ID_PT0049829,3.4274425053856623e-07
Patient_ID_PT0019549,3.4185182315297537e-07
Patient_ID_PT0017568,3.4170788496812944e-07
Patient_ID_PT0041684,3.4162766483066887e-07
Patient_ID_PT0021344,3.4120302901569307e-07
Patient_ID_PT0028518,3.410546211309079e-07
Patient_ID_PT0008854,3.4104355379057144e-07
Patient_ID_PT0027374,3.4097166378963435e-07
Patient_ID_PT0029493,3.408251562185688e-07
Patient_ID_PT0004022,3.407902754826614e-07
Patient_ID_PT0012832,3.40721151845566e-07
Patient_ID_PT0039080,3.400792525761795e-07
Patient_ID_PT0037184,3.396569238507165e-07
Patient_ID_PT0001323,3.395465594523062e-07
Patient_ID_PT0045382,3.394133158944025e-07
Patient_ID_PT0029607,3.3868758558123147e-07
Patient_ID_PT0029612,3.386286355439977e-07
Patient_ID_PT0026007,3.3854666118803865e-07
Patient_ID_PT0011620,3.383601933500788e-07
Patient_ID_PT0007527,3.3773247588771004e-07
Patient_ID_PT0034506,3.3771604539813924e-07
Patient_ID_PT0041004,3.376665305966738e-07
Patient_ID_PT0010868,3.375624531569047e-07
Patient_ID_PT0040674,3.3754120116048686e-07
Patient_ID_PT0040622,3.375002345966173e-07
Patient_ID_PT0048628,3.37156642465088e-07
Patient_ID_PT0049258,3.368845046582816e-07
Patient_ID_PT0047957,3.36847175123298e-07
Patient_ID_PT0030546,3.367054189326652e-07
Patient_ID_PT0049679,3.364319735837133e-07
Patient_ID_PT0045156,3.3636551664264387e-07
Patient_ID_PT0038749,3.363379111877671e-07
Patient_ID_PT0036547,3.363127078783141e-07
Patient_ID_PT0048516,3.36064382618902e-07
